@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@     

#s:1101|F1Corridor1|27|

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@  
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 

#s:1102|F1Corridor2|27|

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 

#s:1103|F1Corridor3|27|

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@  
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 

#s:1104|F1Corridor4|27|

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 

#s:1105|F1Corridor5|27|

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@  

#s:1106|F1Corridor6|27|

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 

#s:1107|F1Corridor7|27|

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@   
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@||||||||||||@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                                                                                          
